Date,Open,High,Low,Close,Volume,Adj Close,sym
2017-02-03,823.130005,826.130005,819.349976,820.130005,1524400,820.130005,GOOGL
2017-02-06,820.919983,822.3900150000001,814.289978,821.619995,1341400,821.619995,GOOGL
2017-02-07,825.5,831.919983,823.289978,829.22998,1664800,829.22998,GOOGL
2017-02-08,830.530029,834.25,825.1099849999999,829.880005,1300600,829.880005,GOOGL
2017-02-09,831.72998,831.97998,826.5,830.0599980000001,1192000,830.0599980000001,GOOGL
2017-02-10,832.950012,837.150024,830.51001,834.849976,1412800,834.849976,GOOGL
2017-02-13,837.700012,841.73999,836.25,838.9600220000001,1294300,838.9600220000001,GOOGL
2017-02-14,839.7700199999999,842.0,835.830017,840.0300289999999,1296300,840.0300289999999,GOOGL
2017-02-15,838.8099980000001,841.7700199999999,836.219971,837.320007,1353000,837.320007,GOOGL
2017-02-16,838.5,842.6900019999999,837.26001,842.169983,1004100,842.169983,GOOGL
2017-02-17,841.3099980000001,846.9400019999999,839.7800289999999,846.5499880000001,1459100,846.5499880000001,GOOGL
2017-02-21,847.98999,852.2000119999999,846.5499880000001,849.2700199999999,1260300,849.2700199999999,GOOGL
2017-02-22,848.0,853.7899779999999,846.7100220000001,851.3599849999999,1224400,851.3599849999999,GOOGL
2017-02-23,851.080017,852.6199949999999,842.5,851.0,1385800,851.0,GOOGL
2017-02-24,847.650024,848.3599849999999,842.9600220000001,847.8099980000001,1342800,847.8099980000001,GOOGL
2017-02-27,844.9500119999999,850.669983,843.01001,849.669983,1008700,849.669983,GOOGL
2017-02-28,847.349976,848.830017,841.4400019999999,844.929993,1376500,844.929993,GOOGL
2017-03-01,851.3800050000001,858.0,849.0200199999999,856.75,1813000,856.75,GOOGL
2017-03-02,856.3099980000001,856.48999,848.7199710000001,849.849976,1248600,849.849976,GOOGL
2017-03-03,848.9400019999999,850.820007,844.7100220000001,849.080017,1005000,849.080017,GOOGL
2017-03-06,846.8599849999999,848.9400019999999,841.169983,847.2700199999999,1046300,847.2700199999999,GOOGL
2017-03-07,847.26001,853.330017,845.5200199999999,851.150024,1029500,851.150024,GOOGL
2017-03-08,853.1199949999999,856.929993,851.25,853.6400150000001,1028800,853.6400150000001,GOOGL
2017-03-09,853.6900019999999,860.7100220000001,852.669983,857.840027,1340500,857.840027,GOOGL
2017-03-10,862.7000119999999,864.2299800000001,857.6099849999999,861.409973,1335200,861.409973,GOOGL
2017-03-13,860.830017,867.1300050000001,860.820007,864.580017,1164800,864.580017,GOOGL
2017-03-14,863.75,867.580017,860.1300050000001,865.909973,1057100,865.909973,GOOGL
2017-03-15,867.9400019999999,869.8800050000001,861.2999880000001,868.3900150000001,1328300,868.3900150000001,GOOGL
2017-03-16,870.5300289999999,872.7100220000001,867.5200199999999,870.0,1094700,870.0,GOOGL
2017-03-17,873.679993,874.419983,868.3699949999999,872.3699949999999,1852400,872.3699949999999,GOOGL
2017-03-20,869.4799800000001,870.340027,864.669983,867.909973,1501400,867.909973,GOOGL
2017-03-21,870.0599980000001,873.4699710000001,847.6900019999999,850.1400150000001,2515200,850.1400150000001,GOOGL
2017-03-22,849.4799800000001,855.349976,847.0,849.7999880000001,1358000,849.7999880000001,GOOGL
2017-03-23,841.3900150000001,841.6900019999999,833.0,839.650024,3285200,839.650024,GOOGL
2017-03-24,842.0,844.0,829.099976,835.1400150000001,2092600,835.1400150000001,GOOGL
2017-03-27,828.090027,841.3800050000001,824.299988,838.51001,1934600,838.51001,GOOGL
2017-03-28,839.6900019999999,845.400024,832.27002,840.6300050000001,1515500,840.6300050000001,GOOGL
2017-03-29,842.75,851.590027,841.3800050000001,849.8699949999999,1437000,849.8699949999999,GOOGL
2017-03-30,851.9799800000001,852.0,846.7700199999999,849.4799800000001,948100,849.4799800000001,GOOGL
2017-03-31,846.830017,849.5599980000001,845.23999,847.7999880000001,1437200,847.7999880000001,GOOGL
2017-04-03,848.75,859.0,847.5300289999999,856.75,1967200,856.75,GOOGL
2017-04-04,848.0,853.0,847.51001,852.570007,1345300,852.570007,GOOGL
2017-04-05,854.7100220000001,860.590027,847.5200199999999,848.909973,1850300,848.909973,GOOGL
2017-04-06,849.5,853.590027,844.0,845.099976,1526500,845.099976,GOOGL
2017-04-07,845.0,845.8800050000001,837.299988,842.099976,1110000,842.099976,GOOGL
2017-04-10,841.5399779999999,846.73999,840.7899779999999,841.7000119999999,1021200,841.7000119999999,GOOGL
2017-04-11,841.7000119999999,844.6300050000001,834.599976,839.8800050000001,971900,839.8800050000001,GOOGL
2017-04-12,838.460022,843.7199710000001,837.590027,841.4600220000001,1126100,841.4600220000001,GOOGL
2017-04-13,841.0399779999999,843.7299800000001,837.849976,840.179993,1067200,840.179993,GOOGL
2017-04-17,841.3800050000001,855.6400150000001,841.0300289999999,855.1300050000001,1044800,855.1300050000001,GOOGL
2017-04-18,852.5399779999999,857.3900150000001,851.25,853.98999,935200,853.98999,GOOGL
2017-04-19,857.3900150000001,860.2000119999999,853.5300289999999,856.51001,1077500,856.51001,GOOGL
2017-04-20,859.73999,863.929993,857.5,860.080017,1186900,860.080017,GOOGL
